exchange,date,symbol,isin,open,high,low,close,volume,series,last,prevclose,tottrdval,timestamp,totaltrades,sc_group,no_trades,net_turnov,tdcloindi
nse,2018-07-30,SPLIL,INE978G01016,24.1,25.9,24.1,25.3,929,EQ,25.75,25,23326.4,30-JUL-2018,19,NA,NA,NA,NA
nse,2018-07-30,SPMLINFRA,INE937A01023,75,79.25,75,77.65,71261,EQ,78.1,74.8,5438663.95,30-JUL-2018,1029,NA,NA,NA,NA
nse,2018-07-30,SPTL,INE501W01021,37.5,37.85,36.25,36.6,1126607,EQ,36.4,37.6,41716570.1,30-JUL-2018,4827,NA,NA,NA,NA
nse,2018-07-30,SPYL,INE268L01020,0.25,0.3,0.25,0.3,93738,BE,0.3,0.3,24341.5,30-JUL-2018,11,NA,NA,NA,NA
nse,2018-07-30,SQSBFSI,INE201K01015,485.9,485.9,460.05,466.05,5567,EQ,465.2,479.1,2600830.05,30-JUL-2018,367,NA,NA,NA,NA
nse,2018-07-30,SREEL,INE099F01013,294,294,283,284.7,21890,EQ,285,284.9,6249006.9,30-JUL-2018,365,NA,NA,NA,NA
nse,2018-07-30,SREIBNPNCD,INE881J07EG2,964,964,964,964,1,ND,964,964.2,964,30-JUL-2018,1,NA,NA,NA,NA
nse,2018-07-30,SREIBNPNCD,INE881J07EJ6,1041,1115,1040.99,1115,1000,NH,1115,1122,1079013.42,30-JUL-2018,36,NA,NA,NA,NA
nse,2018-07-30,SREIBNPNCD,INE881J07EL2,981,981,981,981,28,NJ,981,990,27468,30-JUL-2018,3,NA,NA,NA,NA
nse,2018-07-30,SREIBNPNCD,INE881J07EN8,979,989.98,979,983,200,NL,983,978,196374.5,30-JUL-2018,7,NA,NA,NA,NA
nse,2018-07-30,SREIBNPNCD,INE881J08573,990,990,990,990,210,NO,990,970,207900,30-JUL-2018,3,NA,NA,NA,NA
nse,2018-07-30,SREIBNPNCD,INE881J08631,985,993,985,993,170,NU,993,985,167610,30-JUL-2018,3,NA,NA,NA,NA
nse,2018-07-30,SREINFRA,INE872A01014,55,55.45,54,54.3,1370241,EQ,54.15,55,74705343.85,30-JUL-2018,6088,NA,NA,NA,NA
nse,2018-07-30,SREINFRA,INE872A07TY1,990,990,990,990,22,NW,990,985,21780,30-JUL-2018,3,NA,NA,NA,NA
nse,2018-07-30,SREINFRA,INE872A07UB7,1025,1027,982,1000.86,290,Y1,985,1015,292289,30-JUL-2018,11,NA,NA,NA,NA
nse,2018-07-30,SREINFRA,INE872A07UJ0,981.8,981.8,981,981,20,Y9,981,1004.99,19628,30-JUL-2018,2,NA,NA,NA,NA
nse,2018-07-30,SREINFRA,INE872A07UQ5,976,976,970,970,51,YJ,970,970,49476,30-JUL-2018,2,NA,NA,NA,NA
nse,2018-07-30,SREINFRA,INE872A08DI6,1163,1163,922,1163,22,YM,1163,970,25345,30-JUL-2018,3,NA,NA,NA,NA
nse,2018-07-30,SRF,INE647A01010,1690,1739.5,1690,1720.3,597393,EQ,1722,1684.15,1028935776.7,30-JUL-2018,21115,NA,NA,NA,NA
nse,2018-07-30,SRHHYPOLTD,INE917H01012,139.1,145,139.1,142.35,7442,EQ,143.5,138.85,1058364.75,30-JUL-2018,150,NA,NA,NA,NA
nse,2018-07-30,SRIPIPES,INE943C01027,228.7,235.75,201,209.35,870167,EQ,209,227.15,186150800.6,30-JUL-2018,15656,NA,NA,NA,NA
nse,2018-07-30,SRSLTD,INE219H01039,0.45,0.5,0.4,0.5,227730,EQ,0.5,0.45,103886.05,30-JUL-2018,115,NA,NA,NA,NA
nse,2018-07-30,SRTRANSFIN,INE721A01013,1414,1439.9,1382.05,1416,1350227,EQ,1415.1,1414.75,1906875078.4,30-JUL-2018,53044,NA,NA,NA,NA
nse,2018-07-30,SRTRANSFIN,INE721A07HJ6,1047,1047.7,1047,1047.03,1150,Y9,1047,1043.5,1204067.5,30-JUL-2018,12,NA,NA,NA,NA
nse,2018-07-30,SRTRANSFIN,INE721A07HL2,1039,1039,1038,1038,50,YB,1038,1038,51901,30-JUL-2018,2,NA,NA,NA,NA
nse,2018-07-30,SRTRANSFIN,INE721A07HO6,1615,1660,1615,1640,125,YG,1640,1652,205050.47,30-JUL-2018,7,NA,NA,NA,NA
nse,2018-07-30,SRTRANSFIN,INE721A07NT3,995,995,995,995,29,YH,995,1e3,28855,30-JUL-2018,1,NA,NA,NA,NA
nse,2018-07-30,SRTRANSFIN,INE721A07NU1,998.99,998.99,998.99,998.99,35,YI,998.99,991,34964.65,30-JUL-2018,1,NA,NA,NA,NA
nse,2018-07-30,SRTRANSFIN,INE721A07NV9,998,998,997,998,190,YJ,998,996,189595,30-JUL-2018,6,NA,NA,NA,NA
nse,2018-07-30,SRTRANSFIN,INE721A07NW7,997,998,997,998,388,YK,998,997.14,386959,30-JUL-2018,7,NA,NA,NA,NA
nse,2018-07-30,SRTRANSFIN,INE721A07NX5,995.05,995.2,995,995.17,585,YL,995.11,994.05,582130.25,30-JUL-2018,5,NA,NA,NA,NA
nse,2018-07-30,SSINFRA,INE182Z01015,24.75,24.75,24.75,24.75,3000,SM,24.75,24.1,74250,30-JUL-2018,1,NA,NA,NA,NA
nse,2018-07-30,SSWL,INE802C01017,1260.85,1260.85,1198,1220.4,9301,EQ,1215.35,1231.55,11340282.5,30-JUL-2018,1090,NA,NA,NA,NA
nse,2018-07-30,STAMPEDE,INE224E01028,3.2,3.25,3.05,3.05,258258,EQ,3.05,3.2,794023,30-JUL-2018,228,NA,NA,NA,NA
nse,2018-07-30,STAN,INE028L21018,56.5,57,55.25,56.5,1385,DR,56.75,56.5,77921.55,30-JUL-2018,17,NA,NA,NA,NA
nse,2018-07-30,STAR,INE939A01011,359.95,394.35,358.65,391.5,4759238,EQ,393,359.6,1826518921.4,30-JUL-2018,76069,NA,NA,NA,NA
nse,2018-07-30,STARCEMENT,INE460H01021,115,118.2,114.7,115.2,38077,EQ,114.95,114.3,4419538.05,30-JUL-2018,1267,NA,NA,NA,NA
nse,2018-07-30,STARPAPER,INE733A01018,174.25,191,174.25,185.7,129999,EQ,186.3,172.95,24160200.9,30-JUL-2018,3578,NA,NA,NA,NA
nse,2018-07-30,STCINDIA,INE655A01013,141,147,140.45,143.45,318673,EQ,143.4,141.35,45911682.1,30-JUL-2018,4596,NA,NA,NA,NA
nse,2018-07-30,STEELCITY,INE395H01011,80,80,79.05,79.05,6000,SM,79.05,80,476300,30-JUL-2018,3,NA,NA,NA,NA
nse,2018-07-30,STEELXIND,INE503B01013,19.45,19.9,18.9,19.65,41427,EQ,19.9,19.8,802546.65,30-JUL-2018,130,NA,NA,NA,NA
nse,2018-07-30,STEL,INE577L01016,93,93,90.15,91.6,1962,EQ,92,93,179952.2,30-JUL-2018,52,NA,NA,NA,NA
nse,2018-07-30,STERLINBIO,INE324C01038,1.1,1.1,1.1,1.1,69197,BZ,1.1,1.15,76116.7,30-JUL-2018,42,NA,NA,NA,NA
nse,2018-07-30,STERTOOLS,INE334A01023,332.85,332.9,318.6,323.65,3996,EQ,322,325.45,1296608.15,30-JUL-2018,151,NA,NA,NA,NA
nse,2018-07-30,STINDIA,INE090C01019,12.45,12.45,11.6,12,112,EQ,12.35,12.5,1345.35,30-JUL-2018,8,NA,NA,NA,NA
nse,2018-07-30,STRTECH,INE089C01029,344.75,348.7,340.65,342.35,912874,EQ,343,343.3,314066770.95,30-JUL-2018,11272,NA,NA,NA,NA
nse,2018-07-30,SUBEX,INE754A01014,6.2,6.65,6.1,6.55,8236424,EQ,6.55,6.15,53410797.3,30-JUL-2018,11256,NA,NA,NA,NA
nse,2018-07-30,SUBROS,INE287B01021,307,314.8,298.05,310.75,34814,EQ,313.85,303.45,10627824.85,30-JUL-2018,1006,NA,NA,NA,NA
nse,2018-07-30,SUDARSCHEM,INE659A01023,481,499.05,478,491.05,94745,EQ,494,481.05,46416917.95,30-JUL-2018,2969,NA,NA,NA,NA
nse,2018-07-30,SUJANAUNI,INE216G01011,0.5,0.5,0.45,0.5,97118,BE,0.45,0.5,47438.6,30-JUL-2018,29,NA,NA,NA,NA
nse,2018-07-30,SUMEETINDS,INE235C01010,14.85,15.35,14.55,15.2,970606,EQ,15.35,14.65,14613414.1,30-JUL-2018,1322,NA,NA,NA,NA
nse,2018-07-30,SUMMITSEC,INE519C01017,800,800,780,788,772,EQ,788,793.95,607058.3,30-JUL-2018,121,NA,NA,NA,NA
nse,2018-07-30,SUNCLAYLTD,INE105A01035,4245,4262.35,4120.05,4190.8,283,EQ,4188.95,4160.75,1191614,30-JUL-2018,134,NA,NA,NA,NA
nse,2018-07-30,SUNDARAM,INE108E01023,2.1,2.15,2,2.05,390698,EQ,2.05,2.05,806680.7,30-JUL-2018,2083,NA,NA,NA,NA
nse,2018-07-30,SUNDARMFIN,INE660A01013,1476,1501,1476,1499.35,20442,EQ,1500,1475.15,30610061.4,30-JUL-2018,1501,NA,NA,NA,NA
nse,2018-07-30,SUNDARMHLD,INE202Z01029,127,127.9,122,123.5,20005,EQ,123.95,124.3,2496259.85,30-JUL-2018,283,NA,NA,NA,NA
nse,2018-07-30,SUNDRMBRAK,INE073D01013,453.7,462.7,450,452.25,1252,EQ,456.7,442.7,566127.95,30-JUL-2018,116,NA,NA,NA,NA
nse,2018-07-30,SUNDRMFAST,INE387A01021,631,631,612.35,620.2,136596,EQ,620.75,626.4,84518607.75,30-JUL-2018,2999,NA,NA,NA,NA
nse,2018-07-30,SUNFLAG,INE947A01014,59.3,62.3,58.45,61.3,651560,EQ,62,59,39547829.75,30-JUL-2018,2333,NA,NA,NA,NA
nse,2018-07-30,SUNILHITEC,INE305H01028,2.85,2.9,2.8,2.9,567847,EQ,2.9,2.8,1631547.15,30-JUL-2018,508,NA,NA,NA,NA
nse,2018-07-30,SUNPHARMA,INE044A01036,555.3,566.75,551.95,562.7,3441224,EQ,562.4,557.05,1929149195.4,30-JUL-2018,44002,NA,NA,NA,NA
nse,2018-07-30,SUNTECK,INE805D01034,407,412,401.6,409.05,153829,EQ,409.95,407.9,62657195.3,30-JUL-2018,3509,NA,NA,NA,NA
nse,2018-07-30,SUNTV,INE424H01027,778,788.25,772,774.5,1410274,EQ,777,773.85,1098911779,30-JUL-2018,29000,NA,NA,NA,NA
nse,2018-07-30,SUPERHOUSE,INE712B01010,129.7,132.8,128.15,130.15,7222,EQ,130.15,128.15,944495.55,30-JUL-2018,175,NA,NA,NA,NA
nse,2018-07-30,SUPERSPIN,INE662A01027,6.75,6.75,6.75,6.75,2006,EQ,6.75,6.45,13540.5,30-JUL-2018,7,NA,NA,NA,NA
nse,2018-07-30,SUPPETRO,INE663A01017,274.45,290,270,286.2,21442,EQ,288,278.55,6016914.8,30-JUL-2018,503,NA,NA,NA,NA
nse,2018-07-30,SUPRAJIT,INE399C01030,258.95,259.95,252.75,255.8,24016,EQ,256,254.6,6158314.65,30-JUL-2018,1995,NA,NA,NA,NA
nse,2018-07-30,SUPREMEIND,INE195A01028,1230,1230,1182.15,1187.35,12318,EQ,1186,1200.6,14795061.1,30-JUL-2018,2137,NA,NA,NA,NA
nse,2018-07-30,SUPREMEINF,INE550H01011,36.65,36.65,36.65,36.65,46804,EQ,36.65,34.95,1715366.6,30-JUL-2018,68,NA,NA,NA,NA
nse,2018-07-30,SUPREMETEX,INE651G01027,0.6,0.65,0.55,0.55,21462,BE,0.55,0.6,12664.8,30-JUL-2018,28,NA,NA,NA,NA
nse,2018-07-30,SURANAIND,INE659D01019,1.9,1.9,1.85,1.85,1125,BE,1.85,1.9,2102.25,30-JUL-2018,7,NA,NA,NA,NA
nse,2018-07-30,SURANASOL,INE272L01022,8.5,9.05,8.5,8.95,7582,EQ,8.95,8.5,67259.75,30-JUL-2018,62,NA,NA,NA,NA
nse,2018-07-30,SURANAT&P,INE130B01031,4.55,4.95,4.55,4.65,14912,EQ,4.8,4.75,69119.7,30-JUL-2018,28,NA,NA,NA,NA
nse,2018-07-30,SURYALAXMI,INE713B01026,51.4,51.4,49.1,49.35,8009,EQ,49.3,49.35,396309.1,30-JUL-2018,118,NA,NA,NA,NA
nse,2018-07-30,SURYAROSNI,INE335A01012,358.1,362,348.5,351.45,50698,EQ,350.6,358.5,17983405.9,30-JUL-2018,1218,NA,NA,NA,NA
nse,2018-07-30,SUTLEJTEX,INE645H01027,52.1,53.15,51.65,52.4,20377,EQ,52.4,51.95,1066238.05,30-JUL-2018,229,NA,NA,NA,NA
nse,2018-07-30,SUULD,INE591Q01016,30.5,30.75,30.45,30.65,184000,SM,30.75,31,5644400,30-JUL-2018,11,NA,NA,NA,NA
nse,2018-07-30,SUVEN,INE495B01038,230,234.2,227,229.85,280203,EQ,229.15,229.1,64792717.25,30-JUL-2018,4219,NA,NA,NA,NA
nse,2018-07-30,SUZLON,INE040H01021,7.75,8.25,7.7,8,44274110,EQ,8,7.7,356942710.5,30-JUL-2018,22410,NA,NA,NA,NA
nse,2018-07-30,SWANENERGY,INE665A01038,158,161.7,158,160.1,72173,EQ,159,159.35,11585336.65,30-JUL-2018,1179,NA,NA,NA,NA
nse,2018-07-30,SWARAJENG,INE277A01016,1798.95,1850,1779.95,1818.7,7728,EQ,1792,1796.4,14029074.2,30-JUL-2018,1075,NA,NA,NA,NA
nse,2018-07-30,SWELECTES,INE409B01013,315.95,369.9,310,348.95,39019,EQ,349.3,311.35,13622013.1,30-JUL-2018,1992,NA,NA,NA,NA
nse,2018-07-30,SYMPHONY,INE225D01027,1117,1124.25,1063.55,1081.65,143271,EQ,1085,1116.15,155387106.35,30-JUL-2018,13887,NA,NA,NA,NA
nse,2018-07-30,SYNCOM,INE602K01014,4.2,4.4,4.2,4.25,84125,EQ,4.25,4.15,358992.95,30-JUL-2018,231,NA,NA,NA,NA
nse,2018-07-30,SYNDIBANK,INE667A01018,44.15,46.6,44.15,45.9,10504608,EQ,45.7,43.8,479504958.55,30-JUL-2018,26002,NA,NA,NA,NA
nse,2018-07-30,SYNGENE,INE398R01022,586.2,597,583.65,594.95,38100,EQ,596,581.85,22587946.1,30-JUL-2018,1454,NA,NA,NA,NA
nse,2018-07-30,TAINWALCHM,INE123C01018,92,95.5,89,95.4,873,EQ,95.4,91,81008.45,30-JUL-2018,13,NA,NA,NA,NA
nse,2018-07-30,TAJGVK,INE586B01026,223.55,245.95,222.9,238.5,505261,EQ,239.4,221.5,120781367.45,30-JUL-2018,10650,NA,NA,NA,NA
nse,2018-07-30,TAKE,INE142I01023,210,213,203.1,207.65,224033,EQ,206.6,209.05,46690547.6,30-JUL-2018,8114,NA,NA,NA,NA
nse,2018-07-30,TALBROAUTO,INE187D01011,289.95,289.95,282,283.9,11957,EQ,282,287.7,3408090.95,30-JUL-2018,334,NA,NA,NA,NA
nse,2018-07-30,TALWALKARS,INE502K01016,32,32.8,30.35,30.35,456517,EQ,30.35,31.9,14077682.8,30-JUL-2018,2004,NA,NA,NA,NA
nse,2018-07-30,TALWGYM,INE627Z01019,152.05,152.05,137.8,143.65,716668,EQ,142,152.05,101108987.1,30-JUL-2018,2718,NA,NA,NA,NA
nse,2018-07-30,TANLA,INE483C01032,37,39.15,36.9,39,277464,BE,39.15,37.3,10714678.15,30-JUL-2018,519,NA,NA,NA,NA
nse,2018-07-30,TANTIACONS,INE388G01018,8.6,8.6,7.8,7.9,3021,BE,8.3,8.2,24500.65,30-JUL-2018,17,NA,NA,NA,NA
nse,2018-07-30,TARAJEWELS,INE799L01016,5.1,5.25,5.05,5.2,15302,EQ,5.25,5.1,78666.4,30-JUL-2018,54,NA,NA,NA,NA
nse,2018-07-30,TARAPUR,INE747K01017,4.25,4.45,4.2,4.2,732,BE,4.2,4.3,3092.4,30-JUL-2018,5,NA,NA,NA,NA
nse,2018-07-30,TARMAT,INE924H01018,42.5,42.5,39.2,40.75,20758,EQ,41,40.75,836745.45,30-JUL-2018,126,NA,NA,NA,NA
nse,2018-07-30,TASTYBITE,INE488B01017,7723.4,8200,7723.4,8045.4,328,EQ,7951.1,7723.35,2595843.85,30-JUL-2018,130,NA,NA,NA,NA
nse,2018-07-30,TATACHEM,INE092A01019,680,689.05,678.25,685.25,256631,EQ,686.1,679.45,175580957.95,30-JUL-2018,5748,NA,NA,NA,NA
nse,2018-07-30,TATACOFFEE,INE493A01027,112.7,116.95,112.5,114.25,394045,EQ,114,112.7,45234666.25,30-JUL-2018,3959,NA,NA,NA,NA
nse,2018-07-30,TATACOMM,INE151A01013,570.05,582.55,568.5,578.1,258526,EQ,581.85,568.45,148757675.1,30-JUL-2018,6083,NA,NA,NA,NA
nse,2018-07-30,TATAELXSI,INE670A01012,1454.85,1454.85,1418.3,1425.25,395510,EQ,1423.65,1451.35,567135355.8,30-JUL-2018,14435,NA,NA,NA,NA
nse,2018-07-30,TATAGLOBAL,INE192A01025,243.7,247,240.9,242.2,1867720,EQ,243.65,242.25,454483493.3,30-JUL-2018,19276,NA,NA,NA,NA
nse,2018-07-30,TATAINVEST,INE672A01018,799.4,817,799.3,811.1,30182,EQ,810,796.9,24474320.85,30-JUL-2018,1436,NA,NA,NA,NA
nse,2018-07-30,TATAMETALI,INE056C01010,661.65,679,651.5,653.7,111116,EQ,651.85,661.05,73773070.1,30-JUL-2018,3761,NA,NA,NA,NA
nse,2018-07-30,TATAMOTORS,INE155A01022,267.75,271.65,266.2,267.5,7801098,EQ,268,268.15,2100075133.65,30-JUL-2018,74045,NA,NA,NA,NA
nse,2018-07-30,TATAMTRDVR,IN9155A01020,149.7,151.3,145.5,146.8,2116119,EQ,146.8,149.2,314299312.8,30-JUL-2018,11401,NA,NA,NA,NA
nse,2018-07-30,TATAPOWER,INE245A01021,71.9,74.7,70.9,73.85,5228991,EQ,73.75,71.85,380983361.55,30-JUL-2018,28352,NA,NA,NA,NA
nse,2018-07-30,TATASPONGE,INE674A01014,890,913,887,903.5,225728,EQ,903,886.55,203826076.1,30-JUL-2018,7178,NA,NA,NA,NA
nse,2018-07-30,TATASTEEL,IN9081A01010,112.6,120.25,112,117.95,194078,E1,117.05,110.85,22701701.5,30-JUL-2018,1421,NA,NA,NA,NA
nse,2018-07-30,TATASTEEL,INE081A01012,549.45,558.5,547.35,553,4787707,EQ,552,550.2,2649110558,30-JUL-2018,67754,NA,NA,NA,NA
nse,2018-07-30,TBZ,INE760L01018,78.8,78.8,76.25,77.65,78711,EQ,77.35,77.05,6085951.55,30-JUL-2018,1094,NA,NA,NA,NA
nse,2018-07-30,TCI,INE688A01022,278.2,293.95,278.2,283.55,36025,EQ,282.05,278.1,10287368.4,30-JUL-2018,1080,NA,NA,NA,NA
nse,2018-07-30,TCIDEVELOP,INE662L01016,470,470,451.75,453.25,32,EQ,453.25,445.55,14515,30-JUL-2018,3,NA,NA,NA,NA
nse,2018-07-30,TCIEXP,INE586V01016,630.7,650,630.7,640.15,35606,EQ,640.1,630.7,22886670.8,30-JUL-2018,1545,NA,NA,NA,NA
nse,2018-07-30,TCIFINANCE,INE911B01018,22.45,25.9,21.8,25.9,623066,EQ,25.9,21.6,15912604.9,30-JUL-2018,1823,NA,NA,NA,NA
nse,2018-07-30,TCNSBRANDS,INE778U01029,716,725,627.55,659.15,11496820,EQ,665,716,7754192261.15,30-JUL-2018,247564,NA,NA,NA,NA
nse,2018-07-30,TCPLPACK,INE822C01015,475,488,471.5,484.6,701,EQ,485,479.1,336949,30-JUL-2018,105,NA,NA,NA,NA
nse,2018-07-30,TCS,INE467B01029,1943,1954.7,1931.55,1944.6,1579251,EQ,1944.3,1943.75,3067386014.45,30-JUL-2018,74802,NA,NA,NA,NA
nse,2018-07-30,TDPOWERSYS,INE419M01019,154,156.9,150,152.1,4510,EQ,151.5,154.7,690594.7,30-JUL-2018,64,NA,NA,NA,NA
nse,2018-07-30,TEAMLEASE,INE985S01024,2710,2738.5,2682.05,2696.4,5959,EQ,2703,2675.05,16148639.6,30-JUL-2018,1328,NA,NA,NA,NA
nse,2018-07-30,TECHIN,INE778A01021,6.7,6.7,6.55,6.7,1750,BE,6.7,6.4,11622.75,30-JUL-2018,11,NA,NA,NA,NA
nse,2018-07-30,TECHM,INE669C01036,648,658.75,646.3,655.45,3393232,EQ,658,645.1,2211411574.25,30-JUL-2018,63017,NA,NA,NA,NA
nse,2018-07-30,TECHNO,INE286K01024,274,275.05,265.8,272.95,31298,EQ,271.2,278.9,8457077.65,30-JUL-2018,1303,NA,NA,NA,NA
nse,2018-07-30,TECHNOFAB,INE509K01011,188,189,180.65,184,6078,EQ,184,179,1126691.8,30-JUL-2018,84,NA,NA,NA,NA
nse,2018-07-30,TEJASNET,INE010J01012,286.15,291.5,282,287.8,147234,EQ,287,286.15,42200294.4,30-JUL-2018,5590,NA,NA,NA,NA
nse,2018-07-30,TERASOFT,INE482B01010,38.05,39.45,38.05,39.1,2112,EQ,39.2,37.7,81869.7,30-JUL-2018,19,NA,NA,NA,NA
nse,2018-07-30,TEXINFRA,INE435C01024,58.75,61.9,58.2,60.65,105278,EQ,59.5,58.15,6352498.2,30-JUL-2018,599,NA,NA,NA,NA
nse,2018-07-30,TEXMOPIPES,INE141K01013,15,16.2,14.85,15.7,39472,EQ,15.95,14.9,613443.3,30-JUL-2018,162,NA,NA,NA,NA
nse,2018-07-30,TEXRAIL,INE621L01012,69.7,81.95,68.6,78.3,2671982,EQ,78,69,207646240.5,30-JUL-2018,14339,NA,NA,NA,NA
nse,2018-07-30,TFCILTD,INE305A01015,146.95,148.4,144.5,147.3,95238,EQ,147.25,146.65,13981831.2,30-JUL-2018,849,NA,NA,NA,NA
nse,2018-07-30,TFL,INE804H01012,5,5.3,5,5.15,2193,BE,5.15,5.05,11328.15,30-JUL-2018,12,NA,NA,NA,NA
nse,2018-07-30,TGBHOTELS,INE797H01018,25.6,26.05,23.9,24.45,52412,EQ,24.5,25.45,1291579.8,30-JUL-2018,483,NA,NA,NA,NA
nse,2018-07-30,THANGAMAYL,INE085J01014,427,450,415.5,424.55,4157,EQ,422,419.8,1782932.95,30-JUL-2018,168,NA,NA,NA,NA
nse,2018-07-30,THEINVEST,INE924D01017,225,228.4,220.7,227,12332,EQ,228,220.85,2770268.1,30-JUL-2018,206,NA,NA,NA,NA
nse,2018-07-30,THEJO,INE121N01019,575,575,575,575,600,SM,575,565,345e3,30-JUL-2018,1,NA,NA,NA,NA
nse,2018-07-30,THEMISMED,INE083B01016,330,347.75,329.95,345.75,624,EQ,347,330,213688.7,30-JUL-2018,70,NA,NA,NA,NA
nse,2018-07-30,THERMAX,INE152A01029,1135.8,1177,1135.8,1165.4,24675,EQ,1158.5,1136.3,28665769.2,30-JUL-2018,2203,NA,NA,NA,NA
nse,2018-07-30,THIRUSUGAR,INE409A01015,23.3,23.75,22.55,23.25,4864,EQ,23.55,22.85,112714.2,30-JUL-2018,64,NA,NA,NA,NA
nse,2018-07-30,THOMASCOOK,INE332A01027,268.5,270.2,266.6,267.9,191913,EQ,267,269.9,51477649.9,30-JUL-2018,5178,NA,NA,NA,NA
nse,2018-07-30,THOMASCOTT,INE480M01011,10,10.2,10,10.2,87,BE,10.2,10,885,30-JUL-2018,2,NA,NA,NA,NA
nse,2018-07-30,THYROCARE,INE594H01019,619.8,635,615.7,628.3,117103,EQ,627,589.95,73496888.3,30-JUL-2018,6669,NA,NA,NA,NA
nse,2018-07-30,TI,INE133E01013,15.8,15.8,14.9,15.45,123400,EQ,15.7,15.8,1889337.35,30-JUL-2018,558,NA,NA,NA,NA
nse,2018-07-30,TIDEWATER,INE484C01022,5706.4,5777,5706.4,5735.95,1196,EQ,5748,5713.8,6869430.5,30-JUL-2018,266,NA,NA,NA,NA
nse,2018-07-30,TIFIN,INE149A01033,648,649,611.2,642.7,39153,EQ,640,629.3,24795298,30-JUL-2018,2874,NA,NA,NA,NA
nse,2018-07-30,TIIL,INE545H01011,517.3,526.4,510.35,521.75,5667,EQ,522.9,518.75,2941946.55,30-JUL-2018,212,NA,NA,NA,NA
nse,2018-07-30,TIINDIA,INE974X01010,245.4,252,245.1,248.1,15186,EQ,247,245.45,3775380.7,30-JUL-2018,611,NA,NA,NA,NA
nse,2018-07-30,TIJARIA,INE440L01017,9.85,10.3,9.8,10,31525,EQ,10.2,9.9,315842.6,30-JUL-2018,41,NA,NA,NA,NA
nse,2018-07-30,TIL,INE806C01018,315,359,313.5,339.3,53140,EQ,340,310.1,18302864,30-JUL-2018,2134,NA,NA,NA,NA
nse,2018-07-30,TIMESGTY,INE289C01025,28.4,28.75,28.25,28.65,2537,EQ,28.75,27.4,72305.05,30-JUL-2018,28,NA,NA,NA,NA
nse,2018-07-30,TIMETECHNO,INE508G01029,138.5,142,137.6,138.25,124840,EQ,137.8,138,17411446.55,30-JUL-2018,1451,NA,NA,NA,NA
nse,2018-07-30,TIMKEN,INE325A01013,720.65,735,716,723.6,12785,EQ,716.95,720.65,9270983.95,30-JUL-2018,792,NA,NA,NA,NA
nse,2018-07-30,TINPLATE,INE422C01014,150.4,158.5,150.35,156,385263,EQ,155.6,151.4,59855182.9,30-JUL-2018,7024,NA,NA,NA,NA
nse,2018-07-30,TIPSINDLTD,INE716B01011,88.05,91,86.5,89.75,16201,EQ,90,86.5,1448423.2,30-JUL-2018,235,NA,NA,NA,NA
nse,2018-07-30,TIRUMALCHM,INE338A01016,1418.7,1440,1406,1414.35,66677,EQ,1410,1413.55,94671101.05,30-JUL-2018,4042,NA,NA,NA,NA
nse,2018-07-30,TIRUPATIFL,INE319Y01016,46.4,46.4,46.4,46.4,2000,SM,46.4,46,92800,30-JUL-2018,1,NA,NA,NA,NA
nse,2018-07-30,TITAN,INE280A01028,882.8,903,880.8,892.05,2418684,EQ,892.5,884.1,2162360104.05,30-JUL-2018,68570,NA,NA,NA,NA
nse,2018-07-30,TMRVL,INE759V01019,63,66,62.6,64.6,5262,EQ,64.35,64.45,337750.4,30-JUL-2018,138,NA,NA,NA,NA
nse,2018-07-30,TNPETRO,INE148A01019,32.3,32.7,32.1,32.35,228855,EQ,32.4,32.4,7423913.05,30-JUL-2018,912,NA,NA,NA,NA
nse,2018-07-30,TNPL,INE107A01015,272,273.65,267.55,268,113135,EQ,267.8,267.75,30613037.65,30-JUL-2018,3102,NA,NA,NA,NA
nse,2018-07-30,TNTELE,INE141D01018,1.25,1.25,1.25,1.25,700,BE,1.25,1.3,875,30-JUL-2018,4,NA,NA,NA,NA
nse,2018-07-30,TOKYOPLAST,INE932C01012,64.45,65,61.25,61.95,11216,EQ,61.5,64.45,694962.05,30-JUL-2018,185,NA,NA,NA,NA
nse,2018-07-30,TORNTPHARM,INE685A01028,1494.6,1495,1475,1487.2,164315,EQ,1486,1482.6,244496972.45,30-JUL-2018,7250,NA,NA,NA,NA
nse,2018-07-30,TORNTPOWER,INE813H01021,235,241.85,233.65,237.05,662461,EQ,237.2,235.85,157246709.4,30-JUL-2018,10391,NA,NA,NA,NA
nse,2018-07-30,TOUCHWOOD,INE486Y01013,53.9,53.9,53.9,53.9,3000,SM,53.9,51.35,161700,30-JUL-2018,1,NA,NA,NA,NA
nse,2018-07-30,TPLPLASTEH,INE413G01014,240.9,268.3,239.85,257.2,6614,EQ,259,238.55,1687025.4,30-JUL-2018,369,NA,NA,NA,NA
nse,2018-07-30,TREEHOUSE,INE040M01013,7.6,7.7,7.4,7.7,39447,EQ,7.7,7.35,299397.65,30-JUL-2018,172,NA,NA,NA,NA
nse,2018-07-30,TRENT,INE849A01020,348,355,345.05,350.25,28990,EQ,349.3,351.1,10121935.75,30-JUL-2018,1205,NA,NA,NA,NA
nse,2018-07-30,TRF,INE391D01019,206,208.1,203,204.55,21170,EQ,205.5,205.15,4348219.4,30-JUL-2018,733,NA,NA,NA,NA
nse,2018-07-30,TRIDENT,INE064C01014,54.85,56.35,54.85,56,340284,EQ,56,55.2,19036227.75,30-JUL-2018,1787,NA,NA,NA,NA
