SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,date,exchange
500085,CHAMBAL FERT,A,Q,143.25,151.75,143.25,150.35,150.35,144.65,1620,78673,11717337,NA,2018-07-27,bse
500086,EXIDE IND.,A,Q,273,276.05,271.1,273.25,273.1,273.75,965,59087,16178496,NA,2018-07-27,bse
500087,CIPLA LTD.,A,Q,628,640.05,625.9,634.1,633,627.05,1847,102936,65179156,NA,2018-07-27,bse
500092,CRISIL LTD,A,Q,1800.95,1803,1761.4,1800.5,1800.5,1807.85,182,2294,4102066,XD,2018-07-27,bse
500093,CGPOWER,A,Q,62.9,65,61.75,63.3,63.3,62.45,2453,648338,41368523,NA,2018-07-27,bse
500096,DABUR (I),A,Q,374.9,387.5,374.8,385.4,385.4,372.9,3133,730719,280336227,NA,2018-07-27,bse
500097,DALMIASUG,B,Q,51.5,53.05,51.5,52.5,52.65,51.5,103,10020,524920,NA,2018-07-27,bse
500101,ARVIND Ltd,A,Q,430,434.95,422.15,426.45,426.45,430.75,930,57257,24505513,NA,2018-07-27,bse
500102,BALARPUR IND,B,Q,9.15,9.28,9.02,9.21,9.21,9.11,296,188664,1729927,NA,2018-07-27,bse
500103,BHEL,A,Q,71,72.15,70.6,71.15,71.15,70.9,2681,634519,45286053,NA,2018-07-27,bse
500104,HIND.PETRO,A,Q,280,285.7,275.5,284.4,284.4,277.5,2571,256912,72060263,NA,2018-07-27,bse
500106,IFCI LTD,A,Q,16.2,16.75,16.2,16.28,16.4,16.18,3717,473725,7761495,NA,2018-07-27,bse
500108,MAHA.TELE,B,Q,15.35,15.8,15.1,15.55,15.55,15.3,354,145366,2259914,NA,2018-07-27,bse
500109,MRPL,A,Q,79.15,81.7,78.85,80.8,81,78.9,1250,161319,12971238,NA,2018-07-27,bse
500110,CHENNAI PET.,A,Q,297.2,303.6,295,299.15,299.15,297.05,624,27896,8361432,NA,2018-07-27,bse
500111,REL.CAP.,A,Q,397.25,425.35,397.25,421.95,421.95,394,10763,980381,404742699,NA,2018-07-27,bse
500112,STATE BANK,A,Q,289,296.8,285,286.6,286.6,286.7,16195,1939170,563183839,NA,2018-07-27,bse
500113,STEEL AUTH.,A,Q,74,76,73.95,75.4,75.4,73.85,1781,691446,51861273,NA,2018-07-27,bse
500114,TITAN,A,Q,856.1,893.7,853.4,883.9,883.9,854.3,4315,235364,206598347,NA,2018-07-27,bse
500116,IDBI BANK L,A,Q,59.3,61.2,58.35,60.1,60.1,58.8,4806,3592921,214979036,NA,2018-07-27,bse
500117,DCW LTD.,B,Q,21.95,23.15,21.95,22.85,22.85,22.35,240,48530,1097696,NA,2018-07-27,bse
500119,DHAMPUR SUGA,B,Q,78.05,82.1,78.05,80.3,79.6,77.9,844,77010,6216079,NA,2018-07-27,bse
500120,DIAMINES&CHM,X,Q,85.7,90,85.55,89.75,89,87.55,22,2545,225969,XD,2018-07-27,bse
500123,ELANTAS,B,Q,2049.95,2073,2030,2030,2030,1990,105,1581,3238841,NA,2018-07-27,bse
500124,DR.REDDY'S,A,Q,2157,2157,2071,2081.9,2081.9,2134.65,5259,123055,257236321,NA,2018-07-27,bse
500125,E.I.D.PAR,A,Q,219.5,228.4,219.5,221.85,221.85,220.7,214,9944,2239284,NA,2018-07-27,bse
500126,MERCK LTD,B,Q,2280,2330,2272,2287.9,2272,2293.5,80,680,1563974,NA,2018-07-27,bse
500128,ELEC.CASTING,B,Q,20.95,21.3,20.9,21.2,21.2,20.95,95,20960,443200,NA,2018-07-27,bse
500133,ESAB INDIA,B,Q,640.85,645,615.05,637,637,635,27,242,153788,NA,2018-07-27,bse
500135,ESSEL PROP,B,Q,108,111,106.5,107.05,107.05,106.85,132,7662,826626,NA,2018-07-27,bse
500136,ESTER INDUS.,B,Q,46.5,47.85,46.45,47.35,47.85,46.5,65,5499,259827,NA,2018-07-27,bse
500139,FEDDERELEC,B,Q,23.35,23.35,23.25,23.35,23.35,22.25,49,18805,438910,NA,2018-07-27,bse
500141,FERRO ALLOYS,X,Q,4.52,4.9,4.52,4.72,4.55,4.6,92,51572,238584,NA,2018-07-27,bse
500143,P.H.CAPITAL,X,Q,30.55,30.55,30.55,30.55,30.55,30.6,1,200,6110,NA,2018-07-27,bse
500144,FINOL. CABLE,A,Q,616.8,625.95,613.65,623.3,620.1,614.05,91,1605,995223,NA,2018-07-27,bse
500147,CMI FPE,X,Q,832.75,849,820.35,826.95,840,830.35,36,647,539090,NA,2018-07-27,bse
500148,UFLEX LTD,A,Q,265.65,272.8,265.4,270.3,269.5,264.6,326,12289,3316615,NA,2018-07-27,bse
500150,FOSECO INDIA,B,Q,1325,1343,1311,1323.4,1320,1318.35,31,276,364448,NA,2018-07-27,bse
500153,GANESH BENZO,X,Q,67.15,71.45,66,69.85,69.85,67.2,1671,375687,26151010,NA,2018-07-27,bse
500155,GARDEN SILK,B,Q,26.35,27.8,25.65,25.7,25.7,25.9,84,170470,4526738,NA,2018-07-27,bse
500159,METROGLOBL,X,Q,68,71.45,68,71.4,71.45,70.75,11,398,27946,NA,2018-07-27,bse
500160,GTL LTD.,B,Q,6.8,6.95,6.75,6.91,6.9,6.69,38,6051,41495,NA,2018-07-27,bse
500163,GODFREY PH,A,Q,795,824.4,785,811.55,811.55,776.4,1465,29887,24262058,NA,2018-07-27,bse
500164,GODREJ IND,A,Q,614.95,648.2,614.95,638.5,638.5,610.45,2146,76404,48549845,NA,2018-07-27,bse
500165,KANSAI NERO,A,Q,482,482,476,477.55,477,477.45,266,3707,1769767,NA,2018-07-27,bse
500166,GOODRICKE,X,Q,285.9,299.9,283.05,297.45,297.45,285.9,88,5442,1583878,NA,2018-07-27,bse
500168,GOODYEAR (I),B,Q,1139.9,1148,1111.1,1133.6,1133.6,1123.9,341,3181,3604809,NA,2018-07-27,bse
500170,GTN INDUS,B,Q,15.41,16.19,15.4,16.15,16.15,16.25,6,842,13209,NA,2018-07-27,bse
500171,GHCL LTD,A,Q,246.2,257.7,244.25,256,255.7,247.65,447,14162,3606719,NA,2018-07-27,bse
500173,GUJ.FLOURO,B,Q,743.1,759.5,736.55,742.5,736.55,735.1,39,320,237469,NA,2018-07-27,bse
500179,HCL INFOSYS,A,Q,35,35.8,34.8,35,35,35.15,345,88652,3117190,NA,2018-07-27,bse
500180,HDFC BANK,A,Q,2205.9,2212.5,2185.95,2203.4,2202,2189.35,2426,55829,122841597,NA,2018-07-27,bse
500182,HEROMOTOCO,A,Q,3157.85,3230,3136.3,3193.8,3193.8,3137.7,3350,44181,141285216,NA,2018-07-27,bse
500183,HIMACHAL FUT,A,Q,25.25,25.8,25.2,25.5,25.5,25.2,980,875248,22301620,NA,2018-07-27,bse
500184,HSCL,B,Q,127.9,133,127.9,130.35,130.35,128.1,604,54808,7149640,NA,2018-07-27,bse
500185,HIND.CONSTN.,A,Q,11.19,11.83,10.9,11.59,11.59,11.01,3721,1427480,16364766,NA,2018-07-27,bse
500186,HIND.OIL EXP,B,Q,134.55,137.5,133.7,134.85,134.85,134.05,613,57816,7831542,NA,2018-07-27,bse
500187,HSIL,B,Q,338.95,342.35,337.5,339.55,337.6,337.65,126,2321,788591,NA,2018-07-27,bse
500188,HINDUS.ZI,A,Q,271.7,276.35,270.1,273.85,274.55,274.8,571,44988,12335676,NA,2018-07-27,bse
500189,HINDUJA VENT,B,Q,610,624.4,610,610.45,610.4,604,17,169,104197,NA,2018-07-27,bse
500191,HMT LTD.,Z,Q,22.1,23,22.1,22.45,22.35,23.05,22,3301,74470,NA,2018-07-27,bse
500192,PRAG BOSIMI,XT,Q,3.59,3.59,3.31,3.49,3.33,3.42,66,15297,52107,NA,2018-07-27,bse
500193,HOTEL LEELA.,B,Q,15.65,15.9,15.6,15.75,15.85,15.55,55,14034,221211,NA,2018-07-27,bse
500199,I.G.PETRO,B,Q,455.4,465.3,443.25,447.95,443.25,458,178,3470,1575910,NA,2018-07-27,bse
500201,IND.GLYCOLS,B,Q,449,468.95,449,459.15,459.15,455.8,413,13965,6437139,NA,2018-07-27,bse
500207,INDO RAMA,B,Q,24.4,26.7,24.4,26.35,26.25,24.4,128,22928,587611,NA,2018-07-27,bse
500209,INFOSYS LTD,A,Q,1380,1388.3,1370,1374.55,1374.55,1375.2,3332,1266384,1744376559,NA,2018-07-27,bse
500210,INGERSOLL,B,Q,481.5,492,481.5,490.7,492,480.95,194,2041,994606,NA,2018-07-27,bse
500211,INSILCO LTD.,X,Q,20.9,20.9,19,19.35,19,19.55,74,14951,292612,NA,2018-07-27,bse
500212,INTEG.FIN.SE,XT,Q,32.6,32.6,32.5,32.5,32.5,31.05,3,112,3645,NA,2018-07-27,bse
500213,INTER.TRAVEL,X,Q,178,180.3,176.6,177.25,177.25,175.4,35,2111,376231,NA,2018-07-27,bse
500214,ION EXCHANGE,XT,Q,393.4,414.95,393,399.9,396.1,398.1,75,3330,1328857,NA,2018-07-27,bse
500215,AGRO TECH FO,B,Q,670,670,628.1,641.8,641.8,670.6,352,4455,2878599,NA,2018-07-27,bse
500219,JAIN IRRIG,A,Q,80,82.85,80,82.35,82.35,80,2332,820766,66987844,NA,2018-07-27,bse
500220,JASCH INDUST,X,Q,63,66.6,62.95,65.35,65.35,62.8,69,6577,426724,NA,2018-07-27,bse
500223,JCT LTD,X,Q,2.02,2.1,1.9,1.95,1.95,2.01,180,314846,612109,NA,2018-07-27,bse
500227,JINDAL POLYF,B,Q,238,249.35,238,243.8,242.25,237.05,481,19481,4790594,NA,2018-07-27,bse
500228,JSWSL,A,Q,315.4,325.35,314.25,323.1,323,312.15,7016,289918,92874092,NA,2018-07-27,bse
500231,UMANG DAIR,B,Q,78.9,79.5,78.1,78.45,78.1,77.3,24,930,73528,NA,2018-07-27,bse
500233,KAJARIA CER.,A,Q,436.1,439.1,431.05,433.45,433.45,432.45,1038,15949,6946264,NA,2018-07-27,bse
500234,KAKATIYA CEM,B,Q,245.25,262.6,245.25,258.8,258.8,243,395,11039,2825633,NA,2018-07-27,bse
500235,KALYANI STEL,B,Q,253.8,258.7,253.8,257.6,258,253,185,4967,1274091,NA,2018-07-27,bse
500238,WHIRLPOOL,A,Q,1646.35,1692,1646.35,1673.55,1668.05,1674.3,413,2956,4961261,NA,2018-07-27,bse
500239,KG DENIM,X,Q,34.25,36.95,34.25,35.7,36.95,35,28,6029,212765,NA,2018-07-27,bse
500240,KINETIC ENG.,X,Q,53.5,55,52,52.75,52.75,52.95,42,2853,151078,NA,2018-07-27,bse
500241,KIRL.BROS.,B,Q,290,300,272.65,281.05,281.05,287.2,803,32760,9558878,NA,2018-07-27,bse
500243,KIRL INDUS,B,Q,1100,1149.95,1085,1113.25,1111,1100,20,188,206553,NA,2018-07-27,bse
500245,KIRL.FERROUS,B,Q,83.25,85.3,81.05,81.5,82.05,83.45,606,86030,7091923,NA,2018-07-27,bse
500246,ENVAIN ELECT,XT,Q,81.75,81.75,81.75,81.75,81.75,80.15,7,506,41365,NA,2018-07-27,bse
500247,KOTAK MAH.BK,A,Q,1311.05,1327.25,1307,1311,1311,1309.6,2802,96499,127071352,NA,2018-07-27,bse
500249,KSB PUMPS,B,Q,802.05,802.05,790,790,790,802.05,44,445,353089,NA,2018-07-27,bse
500250,L.G.BALKRISH,B,Q,496,497.6,482.55,493.6,494.9,488.45,39,543,266582,NA,2018-07-27,bse
500251,TRENT LTD.,A,Q,344.35,353.75,343.5,350.05,346.45,344.1,555,235159,81341344,XD,2018-07-27,bse
500252,LAKSHMI MACH,A,Q,7720,7780,7620,7641.7,7641.7,7704.7,244,836,6415391,NA,2018-07-27,bse
500253,LIC HOUS.FIN,A,Q,528.85,537.75,527.6,536.4,536.4,525.25,1364,62293,33300588,NA,2018-07-27,bse
500254,UTTAMVALUE,T,Q,0.19,0.19,0.19,0.19,0.19,0.19,53,264249,50207,NA,2018-07-27,bse
500257,LUPIN LTD.,A,Q,816.6,824.9,811,815.4,815.4,814.55,2937,162065,132564664,NA,2018-07-27,bse
500259,LYKA LABS,B,Q,41.5,43.5,41.05,42.5,42.2,42.3,156,10921,463604,NA,2018-07-27,bse
500260,RAMCOCEM,A,Q,718.5,737.85,708.8,723.05,720,719.3,505,10503,7591747,NA,2018-07-27,bse
500264,MAFATLAL IND,X,Q,225.9,232.9,209,209,209,218,18,540,117836,NA,2018-07-27,bse
500265,MAH.SEAMLESS,B,Q,466,469.45,450.65,455.55,452.7,463.15,68,1225,560168,NA,2018-07-27,bse
500266,MAH.SCOOTER,B,Q,3039,3062.85,3025,3026.95,3026.95,3018.6,43,332,1007307,NA,2018-07-27,bse
500267,MAJESTIC AUT,X,Q,130,130,125.65,128.9,128.9,127.05,12,487,63010,NA,2018-07-27,bse
500268,MANALI PETRO,B,Q,43.75,44.7,43.75,44.05,44.05,44.05,396,124981,5514816,XD,2018-07-27,bse
500271,MFSL,A,Q,472,498.95,472,494.65,497.9,472.45,1922,61105,29848895,NA,2018-07-27,bse
500279,MIRC ELECT,B,Q,34,35,33,34.95,34.95,33.35,211,85578,2971303,NA,2018-07-27,bse
500280,CENTURY ENKA,B,Q,273.9,283.85,273.25,277.2,278.9,272.35,402,13740,3825584,NA,2018-07-27,bse
500284,LORDS CHLORO,XT,Q,43.6,43.7,43.6,43.7,43.7,44.8,3,56,2446,NA,2018-07-27,bse
500285,SPICEJET LTD,B,Q,108.65,109.25,106.1,106.5,106.5,108.1,13463,1119913,120659349,NA,2018-07-27,bse
500288,MOREPEN LAB.,B,Q,30,32.4,30,31.85,31.85,29.55,3566,587338,18520485,NA,2018-07-27,bse
500290,MRF LTD.,A,Q,78752.9,81e3,78667.35,80821,80821,78590.1,644,854,68486501,NA,2018-07-27,bse
500292,HEIDEL CEM,A,Q,158.55,158.55,151.6,155.3,154.5,156.2,1023,66240,10254069,NA,2018-07-27,bse
500294,NCC,A,Q,92.3,94.6,92,93.8,93.8,92.3,2667,821677,76817620,NA,2018-07-27,bse
500295,VEDL,A,Q,218.8,221.75,216.7,219.8,219.8,217.3,3613,378888,82967915,NA,2018-07-27,bse
500296,NAHAR SPG.,B,Q,90.05,91.4,89.75,89.75,89.8,90,49,11881,1073864,NA,2018-07-27,bse
500298,NAT.PEROXIDE,B,Q,3390,3450.05,3370,3388.8,3388.8,3379.9,286,1868,6359510,NA,2018-07-27,bse
500300,GRASIM IND.,A,Q,1020,1030,1001,1024.5,1024.5,1020.4,1194,20353,20735839,NA,2018-07-27,bse
500302,PEL,A,Q,2686.9,2722.15,2635,2659.7,2659.7,2684.9,793,9372,25022787,NA,2018-07-27,bse
500304,NIIT LTD.,A,Q,97.2,97.6,93.9,95,95,96.45,1886,97856,9293127,NA,2018-07-27,bse
500306,JAYKAY,X,Q,6.35,6.79,6.08,6.47,6.5,6.2,77,15871,101323,NA,2018-07-27,bse
500307,NIRLON,B,Q,193.3,193.65,192.6,192.65,192.6,196.15,15,3000,578642,NA,2018-07-27,bse
500312,ONGC CORPN,A,Q,162.35,162.7,160.15,161.3,161,162.15,2166,204111,32889077,NA,2018-07-27,bse
500313,OIL COUNTRY,B,Q,19.25,19.85,19.25,19.8,19.8,19.35,18,4013,78638,NA,2018-07-27,bse
500314,ORIENT HOTEL,B,Q,44,44.35,43,43.25,43,43.35,69,7354,320878,NA,2018-07-27,bse
500315,ORINTAL BANK,A,Q,74.35,77,73.65,75.95,75.95,73.8,1959,496753,37599423,NA,2018-07-27,bse
500317,OSWAL AGRO.,B,Q,12.2,12.2,10.63,10.96,10.98,11.19,70,17457,192210,NA,2018-07-27,bse
500319,INDIAN SUCRO,XT,Q,15,15,14.9,14.9,14.9,15.65,5,500,7472,NA,2018-07-27,bse
500322,PANYAM CEMEN,X,Q,20.4,21.25,19.35,21.2,21.25,20.2,67,37311,778763,NA,2018-07-27,bse
500325,RELIANCE,A,Q,1117.2,1137,1112.8,1129.6,1129.6,1110.35,9677,447361,504447537,NA,2018-07-27,bse
500327,PILITA,B,Q,9.35,9.35,8.8,8.93,9.1,8.98,57,34475,307622,NA,2018-07-27,bse
500329,PENTAMED.G,XT,Q,0.37,0.37,0.36,0.36,0.36,0.37,8,9323,3359,NA,2018-07-27,bse
500330,RAYMOND,A,Q,838,856.15,832.6,852.05,852.05,836.6,952,38239,32429952,NA,2018-07-27,bse
500331,PIDILITE,A,Q,1122.25,1130,1111.1,1126.1,1126.1,1113.55,1528,42492,47676157,NA,2018-07-27,bse
500333,PIX TRANS,X,Q,159,165,156,162.25,164.95,158.3,150,13990,2240895,NA,2018-07-27,bse
500335,BIRLA CORPN.,B,Q,785,793,770.75,775.6,775,785.1,444,5374,4194857,NA,2018-07-27,bse
500336,SURYA ROSHNI,B,Q,355.15,362,349.5,357.25,357.25,356.3,339,9948,3554319,NA,2018-07-27,bse
500337,PRIME SECUR.,B,Q,40.95,41,39.65,40.7,40.7,40.8,52,11248,455577,NA,2018-07-27,bse
500338,PRSMJOHNSN,B,Q,108.2,123.45,108.2,116.9,116.9,107.35,4246,427534,49899334,NA,2018-07-27,bse
500339,RAIN,T,Q,193.5,204.3,191.5,200.8,200.8,194.7,775,80976,16129e3,NA,2018-07-27,bse
500343,AMJLAND,B,Q,27.75,28.35,25.15,27.65,27.65,27.5,146,69273,1922904,NA,2018-07-27,bse
500346,PUN.COMMUNI.,B,Q,28,31.45,28,29,28.8,29.2,20,1326,39410,NA,2018-07-27,bse
500350,RSWM  LTD,B,Q,252.05,262.5,252.05,261.1,261,256.25,30,2208,571846,NA,2018-07-27,bse
500354,RAJSH.SUGAR,B,Q,23.5,24,22.8,23.45,23,23.7,32,3705,86239,NA,2018-07-27,bse
500355,RALLIS INDIA,A,Q,186.6,192,184.1,190.75,190.75,188.2,357,10326,1957564,NA,2018-07-27,bse
500356,RAMANEWS,B,Q,22.15,24.35,22.15,23.95,23.95,23.4,100,160052,3749506,NA,2018-07-27,bse
500357,RAMA PAPER,XT,Q,10.05,10.43,9.45,10.42,10.43,9.94,19,3516,36542,NA,2018-07-27,bse
500360,RAPICUT CARB,X,Q,61.9,61.95,59.55,61.4,61.7,61.8,26,1185,72199,NA,2018-07-27,bse
500365,RMGALLOY,X,Q,19.5,20.3,18.8,20.05,20.3,19.5,86,97635,1916952,NA,2018-07-27,bse
500366,ROLTA (I),B,Q,36.4,36.75,35.45,36.25,36.25,36.15,827,175942,6343032,NA,2018-07-27,bse
500367,RUBFILA INT.,X,Q,65,67.75,65,66.75,67,64.3,63,6294,415582,NA,2018-07-27,bse
500368,RUCHI SOYA,B,Q,8.95,9.3,8.8,9.2,9.2,8.86,392,288584,2633282,NA,2018-07-27,bse
500370,SALORA INT.,B,Q,23.75,25.7,23.75,25.7,25.7,24.95,4,11,276,NA,2018-07-27,bse
500378,JINDAL SAW,A,Q,86.85,87.8,85.25,85.95,85.95,86.15,751,113650,9833520,NA,2018-07-27,bse
500380,JK LAKSHMI,A,Q,332.9,347.3,330,337.85,337.85,333.4,246,3661,1239975,NA,2018-07-27,bse
500387,SHREE CEMENT,A,Q,17518.3,17552.4,17025.05,17129.3,17147,17527.35,213,441,7631140,NA,2018-07-27,bse
500390,REL INFRA,A,Q,403,413.55,399.2,407.75,407.75,401.85,4006,231816,94471871,NA,2018-07-27,bse
500399,STEELCO GUJ.,X,Q,4.51,4.72,4.51,4.71,4.72,4.5,24,2473,11669,NA,2018-07-27,bse
500400,TATA POWER,A,Q,71.75,72.4,71.05,71.85,71.85,70.85,1789,440428,31657848,NA,2018-07-27,bse
500402,SPMLINFRA,B,Q,75.95,76,74.5,74.6,76,75.5,78,16604,1249752,NA,2018-07-27,bse
500403,SUNDARAM FAS,A,Q,632,632.35,626.15,628.35,627.95,631.75,183,5476,3443948,NA,2018-07-27,bse
500404,SUNFLAG IRON,B,Q,56,59.7,55.25,58.75,58.75,55.8,1008,643668,36816006,NA,2018-07-27,bse
500405,SUPREME PET,B,Q,282,283,276.6,279.6,280,277.7,59,2150,601797,NA,2018-07-27,bse
500407,SWARAJ ENGIN,B,Q,1759.95,1810.6,1759.95,1796.1,1799.95,1736,63,289,519409,NA,2018-07-27,bse
500408,TATA ELXSI,A,Q,1454,1470.45,1440.1,1450.8,1450.8,1449.2,1744,55472,80638966,NA,2018-07-27,bse
500410,ACC LTD,A,Q,1538,1551.25,1515,1534.05,1531.15,1524.65,1734,38769,59385429,NA,2018-07-27,bse
500411,THERMAX,A,Q,1131.75,1144,1115,1137.5,1135,1111.7,90,661,747382,NA,2018-07-27,bse
